frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Additional records,dns.Answers,dns.dns.unsolicited,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers,udp.udp.srcport_tree,udp.udp.dstport_tree
210,"Nov 14, 2025 22:27:19.494452000 +06","Nov 14, 2025 16:27:19.494452000 UTC",1763137639.494452000,0,3.839456,3.839456,61.012529,69,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x8ff4,2,0,"{'udp.time_relative': '61.012529000', 'udp.time_delta': '4.003875000'}",47:b2:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:6d:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x47b2,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoymq.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoymq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
210,"Nov 14, 2025 22:27:19.586235000 +06","Nov 14, 2025 16:27:19.586235000 UTC",1763137639.586235000,0,0.091783,0.091783,61.104312,70,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x2ecf,2,0,"{'udp.time_relative': '61.104312000', 'udp.time_delta': '0.091783000'}",29:83:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:79:6d:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:b0:00,0x2983,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaoymi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoymi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaoymi.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaoymi.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,63,4.392753,,,
210,"Nov 14, 2025 22:27:20.381528000 +06","Nov 14, 2025 16:27:20.381528000 UTC",1763137640.381528000,0,0.795293,0.795293,61.899605,71,81,81,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",61,0xc6ed,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xf1cf,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,21884,53,53,41,0xdf06,2,5,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",95:ec:01:00:00:01:00:00:00:00:00:00:04:72:65:70:6f:06:7a:6f:74:65:72:6f:03:6f:72:67:00:00:01:00:01,0x95ec,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'repo.zotero.org: type A, class IN': {'dns.qry.name': 'repo.zotero.org', 'dns.qry.name.len': '15', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:27:20.381702000 +06","Nov 14, 2025 16:27:20.381702000 UTC",1763137640.381702000,0,0.000174,0.000174,61.899779,72,81,81,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,6c:0a,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",61,0x71e8,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x46d5,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47455,53,53,41,0x7a6f,2,6,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",56:a0:01:00:00:01:00:00:00:00:00:00:04:72:65:70:6f:06:7a:6f:74:65:72:6f:03:6f:72:67:00:00:41:00:01,0x56a0,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'repo.zotero.org: type HTTPS, class IN': {'dns.qry.name': 'repo.zotero.org', 'dns.qry.name.len': '15', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:27:20.507997000 +06","Nov 14, 2025 16:27:20.507997000 UTC",1763137640.507997000,0,0.126295,0.126295,62.026074,73,177,177,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,f2:19,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",157,0x88bd,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x2fa0,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,21884,21884,137,0x5357,2,5,"{'udp.time_relative': '0.126469000', 'udp.time_delta': '0.126469000'}",95:ec:81:80:00:01:00:06:00:00:00:00:04:72:65:70:6f:06:7a:6f:74:65:72:6f:03:6f:72:67:00:00:01:00:01:c0:0c:00:01:00:01:00:00:00:d5:00:04:62:51:93:39:c0:0c:00:01:00:01:00:00:00:d5:00:04:36:a3:08:c8:c0:0c:00:01:00:01:00:00:00:d5:00:04:23:ad:aa:78:c0:0c:00:01:00:01:00:00:00:d5:00:04:62:5f:e2:1c:c0:0c:00:01:00:01:00:00:00:d5:00:04:0d:db:94:70:c0:0c:00:01:00:01:00:00:00:d5:00:04:12:e8:e6:cf,0x95ec,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,6,0,0,"{'repo.zotero.org: type A, class IN': {'dns.qry.name': 'repo.zotero.org', 'dns.qry.name.len': '15', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'repo.zotero.org: type A, class IN, addr 98.81.147.57': {'dns.resp.name': 'repo.zotero.org', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '213', 'dns.resp.len': '4', 'dns.a': '98.81.147.57'}, 'repo.zotero.org: type A, class IN, addr 54.163.8.200': {'dns.resp.name': 'repo.zotero.org', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '213', 'dns.resp.len': '4', 'dns.a': '54.163.8.200'}, 'repo.zotero.org: type A, class IN, addr 35.173.170.120': {'dns.resp.name': 'repo.zotero.org', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '213', 'dns.resp.len': '4', 'dns.a': '35.173.170.120'}, 'repo.zotero.org: type A, class IN, addr 98.95.226.28': {'dns.resp.name': 'repo.zotero.org', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '213', 'dns.resp.len': '4', 'dns.a': '98.95.226.28'}, 'repo.zotero.org: type A, class IN, addr 13.219.148.112': {'dns.resp.name': 'repo.zotero.org', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '213', 'dns.resp.len': '4', 'dns.a': '13.219.148.112'}, 'repo.zotero.org: type A, class IN, addr 18.232.230.207': {'dns.resp.name': 'repo.zotero.org', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '213', 'dns.resp.len': '4', 'dns.a': '18.232.230.207'}}",,71,0.126469,,,
210,"Nov 14, 2025 22:27:20.508000000 +06","Nov 14, 2025 16:27:20.508000000 UTC",1763137640.508000000,0,0.000003,0.000003,62.026077,74,163,163,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",143,0x88c0,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x2fab,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47455,47455,123,0x1dc0,2,6,"{'udp.time_relative': '0.126298000', 'udp.time_delta': '0.126298000'}",56:a0:81:80:00:01:00:00:00:01:00:00:04:72:65:70:6f:06:7a:6f:74:65:72:6f:03:6f:72:67:00:00:41:00:01:c0:11:00:06:00:01:00:00:02:3f:00:46:07:6e:73:2d:31:33:39:35:09:61:77:73:64:6e:73:2d:34:36:c0:18:11:61:77:73:64:6e:73:2d:68:6f:73:74:6d:61:73:74:65:72:06:61:6d:61:7a:6f:6e:03:63:6f:6d:00:00:00:00:01:00:00:1c:20:00:00:03:84:00:12:75:00:00:01:51:80,0x56a0,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,0,1,0,"{'repo.zotero.org: type HTTPS, class IN': {'dns.qry.name': 'repo.zotero.org', 'dns.qry.name.len': '15', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,,,72,0.126298,"{'zotero.org: type SOA, class IN, mname ns-1395.awsdns-46.org': {'dns.resp.name': 'zotero.org', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '575', 'dns.resp.len': '70', 'dns.soa.mname': 'ns-1395.awsdns-46.org', 'dns.soa.rname': 'awsdns-hostmaster.amazon.com', 'dns.soa.serial_number': '1', 'dns.soa.refresh_interval': '7200', 'dns.soa.retry_interval': '900', 'dns.soa.expire_limit': '1209600', 'dns.soa.minimum_ttl': '86400'}}",,
210,"Nov 14, 2025 22:27:23.590566000 +06","Nov 14, 2025 16:27:23.590566000 UTC",1763137643.590566000,0,3.082566,3.082566,65.108643,75,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x69c5,2,0,"{'udp.time_relative': '65.108643000', 'udp.time_delta': '4.004331000'}",65:e1:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:6d:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x65e1,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoymy.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoymy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
210,"Nov 14, 2025 22:27:23.785039000 +06","Nov 14, 2025 16:27:23.785039000 UTC",1763137643.785039000,0,0.194473,0.194473,65.303116,76,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x08a0,2,0,"{'udp.time_relative': '65.303116000', 'udp.time_delta': '0.194473000'}",47:b2:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:79:6d:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:b0:00,0x47b2,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaoymq.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoymq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaoymq.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaoymq.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,69,4.290587,,,
210,"Nov 14, 2025 22:27:26.623236000 +06","Nov 14, 2025 16:27:26.623236000 UTC",1763137646.623236000,0,2.838197,2.838197,68.141313,77,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0x558c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x632d,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,45150,53,53,45,0xc3f0,2,7,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",cd:5a:01:00:00:01:00:00:00:00:00:00:08:63:6c:69:65:6e:74:73:34:06:67:6f:6f:67:6c:65:03:63:6f:6d:00:00:01:00:01,0xcd5a,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'clients4.google.com: type A, class IN': {'dns.qry.name': 'clients4.google.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:27:26.623472000 +06","Nov 14, 2025 16:27:26.623472000 UTC",1763137646.623472000,0,0.000236,0.000236,68.141549,78,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,8:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0xdcc4,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xdbf4,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,18997,53,53,45,0xb98f,2,8,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",fd:e4:01:00:00:01:00:00:00:00:00:00:08:63:6c:69:65:6e:74:73:34:06:67:6f:6f:67:6c:65:03:63:6f:6d:00:00:41:00:01,0xfde4,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'clients4.google.com: type HTTPS, class IN': {'dns.qry.name': 'clients4.google.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:27:26.659270000 +06","Nov 14, 2025 16:27:26.659270000 UTC",1763137646.659270000,0,0.035798,0.035798,68.177347,79,125,125,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,71:61,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",105,0x8ace,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x2dc3,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,45150,45150,85,0x4920,2,7,"{'udp.time_relative': '0.036034000', 'udp.time_delta': '0.036034000'}",cd:5a:81:80:00:01:00:02:00:00:00:00:08:63:6c:69:65:6e:74:73:34:06:67:6f:6f:67:6c:65:03:63:6f:6d:00:00:01:00:01:c0:0c:00:05:00:01:00:00:00:2f:00:0c:07:63:6c:69:65:6e:74:73:01:6c:c0:15:c0:31:00:01:00:01:00:00:00:3a:00:04:8e:fb:df:0e,0xcd5a,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,2,0,0,"{'clients4.google.com: type A, class IN': {'dns.qry.name': 'clients4.google.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'clients4.google.com: type CNAME, class IN, cname clients.l.google.com': {'dns.resp.name': 'clients4.google.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '47', 'dns.resp.len': '12', 'dns.cname': 'clients.l.google.com'}, 'clients.l.google.com: type A, class IN, addr 142.251.223.14': {'dns.resp.name': 'clients.l.google.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '58', 'dns.resp.len': '4', 'dns.a': '142.251.223.14'}}",,77,0.036034,,,
210,"Nov 14, 2025 22:27:26.659273000 +06","Nov 14, 2025 16:27:26.659273000 UTC",1763137646.659273000,0,0.000003,0.000003,68.17735,80,159,159,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",139,0x8acf,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x2da0,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,18997,18997,119,0x5888,2,8,"{'udp.time_relative': '0.035801000', 'udp.time_delta': '0.035801000'}",fd:e4:81:80:00:01:00:01:00:01:00:00:08:63:6c:69:65:6e:74:73:34:06:67:6f:6f:67:6c:65:03:63:6f:6d:00:00:41:00:01:c0:0c:00:05:00:01:00:00:00:2f:00:0c:07:63:6c:69:65:6e:74:73:01:6c:c0:15:c0:39:00:06:00:01:00:00:00:2f:00:26:03:6e:73:31:c0:15:09:64:6e:73:2d:61:64:6d:69:6e:c0:15:31:8c:b7:14:00:00:03:84:00:00:03:84:00:00:07:08:00:00:00:3c,0xfde4,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,1,0,"{'clients4.google.com: type HTTPS, class IN': {'dns.qry.name': 'clients4.google.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,"{'clients4.google.com: type CNAME, class IN, cname clients.l.google.com': {'dns.resp.name': 'clients4.google.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '47', 'dns.resp.len': '12', 'dns.cname': 'clients.l.google.com'}}",,78,0.035801,"{'l.google.com: type SOA, class IN, mname ns1.google.com': {'dns.resp.name': 'l.google.com', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '47', 'dns.resp.len': '38', 'dns.soa.mname': 'ns1.google.com', 'dns.soa.rname': 'dns-admin.google.com', 'dns.soa.serial_number': '831305492', 'dns.soa.refresh_interval': '900', 'dns.soa.retry_interval': '900', 'dns.soa.expire_limit': '1800', 'dns.soa.minimum_ttl': '60'}}",,
210,"Nov 14, 2025 22:27:26.802053000 +06","Nov 14, 2025 16:27:26.802053000 UTC",1763137646.802053000,0,0.14278,0.14278,68.32013,81,181,181,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",161,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xed84,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,141,0x7def,2,0,"{'udp.time_relative': '68.320130000', 'udp.time_delta': '3.017014000'}",84:10:01:00:00:01:00:00:00:00:00:01:3e:30:71:61:62:6c:38:32:ca:32:68:62:be:ee:59:d6:77:64:cd:d9:6c:62:de:de:4c:dd:ef:47:55:64:62:c2:e0:64:45:f7:fd:4e:ec:44:78:51:6e:fc:63:62:65:66:c4:70:eb:39:58:56:67:4c:6d:67:6c:c3:c2:df:ef:14:34:46:48:db:78:41:67:6a:7a:ea:c4:5a:79:6f:61:f3:cc:bf:d9:57:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x8410,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'0qabl82�2hb��Y�wd��lb��L��GUdb��dE��N�DxQn�cbef�p�9XVgLmgl����.4FH�xAgjz��Zyoa�̿�W.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '0qabl82�2hb��Y�wd��lb��L��GUdb��dE��N�DxQn�cbef�p�9XVgLmgl����.4FH�xAgjz��Zyoa�̿�W.tunnel.devgossips.me', 'dns.qry.name.len': '104', 'dns.count.labels': '5', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
